USW00014739,20130228,WT01,1,,,W,
USW00014739,20130228,WT13,1,,,X,
USW00014739,20130301,TMAX,50,,,X,2400
USW00014739,20130301,TMIN,11,,,X,2400
USW00014739,20130301,PRCP,0,,,X,2400
USW00014739,20130301,SNOW,0,,,X,
USW00014739,20130301,AWND,42,,,X,
USW00014739,20130301,WDF2,330,,,X,
USW00014739,20130301,WDF5,320,,,X,
USW00014739,20130301,WSF2,76,,,X,
USW00014739,20130301,WSF5,94,,,X,
USW00014739,20130302,TMAX,56,,,X,2400
USW00014739,20130302,TMIN,11,,,X,2400
USW00014739,20130302,PRCP,0,,,X,2400
USW00014739,20130302,SNOW,0,,,X,
USW00014739,20130302,AWND,40,,,X,
USW00014739,20130302,WDF2,310,,,X,
USW00014739,20130302,WDF5,310,,,X,
USW00014739,20130302,WSF2,72,,,X,
USW00014739,20130302,WSF5,94,,,X,
USW00014739,20130303,TMAX,61,,,X,2400
USW00014739,20130303,TMIN,6,,,X,2400
USW00014739,20130303,PRCP,0,T,,X,2400
USW00014739,20130303,SNOW,0,T,,X,
USW00014739,20130303,AWND,40,,,X,
USW00014739,20130303,WDF2,320,,,X,
USW00014739,20130303,WDF5,330,,,X,
USW00014739,20130303,WSF2,80,,,X,
USW00014739,20130303,WSF5,125,,,X,
USW00014739,20130303,WT01,1,,,W,
USW00014739,20130303,WT14,1,,,X,
USW00014739,20130303,WT16,1,,,X,
USW00014739,20130303,WT18,1,,,X,
USW00014739,20130304,TMAX,50,,,X,2400
USW00014739,20130304,TMIN,-6,,,X,2400
USW00014739,20130304,PRCP,0,T,,X,2400
USW00014739,20130304,SNOW,0,T,,X,
USW00014739,20130304,AWND,78,,,X,
USW00014739,20130304,WDF2,300,,,X,
USW00014739,20130304,WDF5,330,,,X,
USW00014739,20130304,WSF2,112,,,X,
USW00014739,20130304,WSF5,143,,,X,
USW00014739,20130304,WT08,1,,,W,
USW00014739,20130304,WT18,1,,,X,
USW00014739,20130305,TMAX,61,,,X,2400
USW00014739,20130305,TMIN,0,,,X,2400
USW00014739,20130305,PRCP,0,T,,X,2400
USW00014739,20130305,SNOW,0,,,X,
USW00014739,20130305,AWND,46,,,X,
USW00014739,20130305,WDF2,320,,,X,
USW00014739,20130305,WDF5,320,,,X,
USW00014739,20130305,WSF2,107,,,X,
USW00014739,20130305,WSF5,143,,,X,
USW00014739,20130305,WT16,1,,,X,
USW00014739,20130306,TMAX,50,,,X,2400
USW00014739,20130306,TMIN,17,,,X,2400
USW00014739,20130306,PRCP,13,,,X,2400
USW00014739,20130306,SNOW,0,T,,X,
USW00014739,20130306,AWND,102,,,X,
USW00014739,20130306,WDF2,60,,,X,
USW00014739,20130306,WDF5,50,,,X,
USW00014739,20130306,WSF2,161,,,X,
USW00014739,20130306,WSF5,210,,,X,
USW00014739,20130306,WT13,1,,,X,
USW00014739,20130306,WT16,1,,,X,
USW00014739,20130306,WT18,1,,,X,
USW00014739,20130307,TMAX,28,,,X,2400
USW00014739,20130307,TMIN,-11,,,X,2400
USW00014739,20130307,PRCP,117,,,X,2400
USW00014739,20130307,SNOW,66,,,X,
USW00014739,20130307,AWND,106,,,X,
USW00014739,20130307,WDF2,40,,,X,
USW00014739,20130307,WDF5,20,,,X,
USW00014739,20130307,WSF2,156,,,X,
USW00014739,20130307,WSF5,197,,,X,
USW00014739,20130307,WT01,1,,,X,
USW00014739,20130307,WT09,1,,,X,
USW00014739,20130307,WT16,1,,,X,
USW00014739,20130307,WT18,1,,,X,
USW00014739,20130308,TMAX,56,,,X,2400
USW00014739,20130308,TMIN,-22,,,X,2400
USW00014739,20130308,PRCP,239,,,X,2400
USW00014739,20130308,SNOW,267,,,X,
USW00014739,20130308,AWND,82,,,X,
USW00014739,20130308,WDF2,20,,,X,
USW00014739,20130308,WDF5,40,,,X,
USW00014739,20130308,WSF2,170,,,X,
USW00014739,20130308,WSF5,215,,,X,
USW00014739,20130308,WT02,1,,,X,
USW00014739,20130308,WT09,1,,,X,
USW00014739,20130308,WT16,1,,,X,
USW00014739,20130308,WT18,1,,,X,
USW00014739,20130309,TMAX,33,,,X,2400
USW00014739,20130309,TMIN,-6,,,X,2400
USW00014739,20130309,PRCP,0,,,X,2400
USW00014739,20130309,SNOW,0,,,X,
USW00014739,20130309,AWND,49,,,X,
USW00014739,20130309,WDF2,40,,,X,
USW00014739,20130309,WDF5,40,,,X,
USW00014739,20130309,WSF2,80,,,X,
USW00014739,20130309,WSF5,98,,,X,
USW00014739,20130310,TMAX,28,,,X,2400
USW00014739,20130310,TMIN,-22,,,X,2400
USW00014739,20130310,PRCP,0,,,X,2400
USW00014739,20130310,SNOW,0,,,X,
USW00014739,20130310,AWND,35,,,X,
USW00014739,20130310,WDF2,130,,,X,
USW00014739,20130310,WDF5,190,,,X,
USW00014739,20130310,WSF2,58,,,X,
USW00014739,20130310,WSF5,67,,,X,
USW00014739,20130311,TMAX,100,,,X,2400
USW00014739,20130311,TMIN,17,,,X,2400
USW00014739,20130311,PRCP,0,,,X,2400
USW00014739,20130311,SNOW,0,,,X,
USW00014739,20130311,AWND,44,,,X,
USW00014739,20130311,WDF2,180,,,X,
USW00014739,20130311,WDF5,150,,,X,
USW00014739,20130311,WSF2,76,,,X,
USW00014739,20130311,WSF5,103,,,X,
USW00014739,20130312,TMAX,117,,,X,2400
USW00014739,20130312,TMIN,39,,,X,2400
USW00014739,20130312,PRCP,74,,,X,2400
USW00014739,20130312,SNOW,0,,,X,
USW00014739,20130312,AWND,52,,,X,
USW00014739,20130312,WDF2,160,,,X,
USW00014739,20130312,WDF5,160,,,X,
USW00014739,20130312,WSF2,112,,,X,
USW00014739,20130312,WSF5,148,,,X,
USW00014739,20130312,WT01,1,,,W,
USW00014739,20130312,WT13,1,,,X,
USW00014739,20130312,WT14,1,,,X,
USW00014739,20130312,WT16,1,,,X,
USW00014739,20130313,TMAX,106,,,X,2400
USW00014739,20130313,TMIN,39,,,X,2400
USW00014739,20130313,PRCP,0,T,,X,2400
USW00014739,20130313,SNOW,0,,,X,
USW00014739,20130313,AWND,56,,,X,
USW00014739,20130313,WDF2,290,,,X,
USW00014739,20130313,WDF5,260,,,X,
USW00014739,20130313,WSF2,89,,,X,
USW00014739,20130313,WSF5,112,,,X,
USW00014739,20130313,WT14,1,,,X,
USW00014739,20130313,WT16,1,,,X,
USW00014739,20130314,TMAX,39,,,X,2400
USW00014739,20130314,TMIN,-50,,,X,2400
USW00014739,20130314,PRCP,0,,,X,2400
USW00014739,20130314,SNOW,0,,,X,
USW00014739,20130314,AWND,75,,,X,
USW00014739,20130314,WDF2,290,,,X,
USW00014739,20130314,WDF5,320,,,X,
USW00014739,20130314,WSF2,112,,,X,
USW00014739,20130314,WSF5,156,,,X,
USW00014739,20130315,TMAX,50,,,X,2400
USW00014739,20130315,TMIN,-61,,,X,2400
USW00014739,20130315,PRCP,0,,,X,2400
USW00014739,20130315,SNOW,0,,,X,
USW00014739,20130315,AWND,68,,,X,
USW00014739,20130315,WDF2,300,,,X,
USW00014739,20130315,WDF5,300,,,X,
USW00014739,20130315,WSF2,116,,,X,
USW00014739,20130315,WSF5,156,,,X,
USW00014739,20130316,TMAX,44,,,X,2400
USW00014739,20130316,TMIN,-11,,,X,2400
USW00014739,20130316,PRCP,0,,,X,2400
USW00014739,20130316,SNOW,0,,,X,
USW00014739,20130316,AWND,37,,,X,
USW00014739,20130316,WDF2,330,,,X,
USW00014739,20130316,WDF5,320,,,X,
USW00014739,20130316,WSF2,89,,,X,
USW00014739,20130316,WSF5,116,,,X,
USW00014739,20130317,TMAX,33,,,X,2400
USW00014739,20130317,TMIN,-39,,,X,2400
USW00014739,20130317,PRCP,0,,,X,2400
USW00014739,20130317,SNOW,0,,,X,
USW00014739,20130317,AWND,51,,,X,
USW00014739,20130317,WDF2,340,,,X,
USW00014739,20130317,WDF5,310,,,X,
USW00014739,20130317,WSF2,103,,,X,
USW00014739,20130317,WSF5,143,,,X,
USW00014739,20130318,TMAX,6,,,X,2400
USW00014739,20130318,TMIN,-61,,,X,2400
USW00014739,20130318,PRCP,30,,,X,2400
USW00014739,20130318,SNOW,23,,,X,
USW00014739,20130318,AWND,46,,,X,
USW00014739,20130318,WDF2,100,,,X,
USW00014739,20130318,WDF5,100,,,X,
USW00014739,20130318,WSF2,98,,,X,
USW00014739,20130318,WSF5,107,,,X,
USW00014739,20130318,WT01,1,,,W,
USW00014739,20130318,WT13,1,,,X,
USW00014739,20130318,WT18,1,,,X,
USW00014739,20130318,WT22,1,,,X,
USW00014739,20130319,TMAX,22,,,X,2400
USW00014739,20130319,TMIN,-22,,,X,2400
USW00014739,20130319,PRCP,343,,,X,2400
USW00014739,20130319,SNOW,160,,,X,
USW00014739,20130319,AWND,99,,,X,
USW00014739,20130319,WDF2,30,,,X,
USW00014739,20130319,WDF5,30,,,X,
USW00014739,20130319,WSF2,139,,,X,
USW00014739,20130319,WSF5,161,,,X,
USW00014739,20130319,WT01,1,,,X,
USW00014739,20130319,WT02,1,,,X,
USW00014739,20130319,WT04,1,,,X,
USW00014739,20130319,WT14,1,,,X,
USW00014739,20130320,TMAX,39,,,X,2400
USW00014739,20130320,TMIN,-33,,,X,2400
USW00014739,20130320,PRCP,0,,,X,2400
USW00014739,20130320,SNOW,0,,,X,
USW00014739,20130320,AWND,64,,,X,
USW00014739,20130320,WDF2,260,,,X,
USW00014739,20130320,WDF5,280,,,X,
USW00014739,20130320,WSF2,116,,,X,
USW00014739,20130320,WSF5,148,,,X,
USW00014739,20130321,TMAX,17,,,X,2400
USW00014739,20130321,TMIN,-11,,,X,2400
USW00014739,20130321,PRCP,5,,,X,2400
USW00014739,20130321,SNOW,8,,,X,
USW00014739,20130321,AWND,25,,,X,
USW00014739,20130321,WDF2,100,,,X,
USW00014739,20130321,WDF5,280,,,X,
USW00014739,20130321,WSF2,54,,,X,
USW00014739,20130321,WSF5,72,,,X,
USW00014739,20130321,WT01,1,,,W,
USW00014739,20130321,WT13,1,,,X,
USW00014739,20130321,WT18,1,,,X,
USW00014739,20130322,TMAX,44,,,X,2400
USW00014739,20130322,TMIN,-17,,,X,2400
USW00014739,20130322,PRCP,0,,,X,2400
USW00014739,20130322,SNOW,0,,,X,
USW00014739,20130322,AWND,55,,,X,
USW00014739,20130322,WDF2,280,,,X,
USW00014739,20130322,WDF5,270,,,X,
USW00014739,20130322,WSF2,98,,,X,
USW00014739,20130322,WSF5,125,,,X,
USW00014739,20130323,TMAX,67,,,X,2400
USW00014739,20130323,TMIN,-11,,,X,2400
USW00014739,20130323,PRCP,0,,,X,2400
USW00014739,20130323,SNOW,0,,,X,
USW00014739,20130323,AWND,74,,,X,
USW00014739,20130323,WDF2,310,,,X,
USW00014739,20130323,WDF5,320,,,X,
USW00014739,20130323,WSF2,130,,,X,
USW00014739,20130323,WSF5,161,,,X,
USW00014739,20130324,TMAX,89,,,X,2400
USW00014739,20130324,TMIN,6,,,X,2400
USW00014739,20130324,PRCP,0,,,X,2400
USW00014739,20130324,SNOW,0,,,X,
USW00014739,20130324,AWND,45,,,X,
USW00014739,20130324,WDF2,320,,,X,
USW00014739,20130324,WDF5,330,,,X,
USW00014739,20130324,WSF2,103,,,X,
USW00014739,20130324,WSF5,125,,,X,
USW00014739,20130325,TMAX,67,,,X,2400
USW00014739,20130325,TMIN,6,,,X,2400
USW00014739,20130325,PRCP,0,T,,X,2400
USW00014739,20130325,SNOW,0,T,,X,
USW00014739,20130325,AWND,62,,,X,
USW00014739,20130325,WDF2,50,,,X,
USW00014739,20130325,WDF5,50,,,X,
USW00014739,20130325,WSF2,112,,,X,
USW00014739,20130325,WSF5,134,,,X,
USW00014739,20130325,WT16,1,,,X,
USW00014739,20130326,TMAX,100,,,X,2400
USW00014739,20130326,TMIN,11,,,X,2400
USW00014739,20130326,PRCP,13,,,X,2400
USW00014739,20130326,SNOW,0,T,,X,
USW00014739,20130326,AWND,47,,,X,
USW00014739,20130326,WDF2,360,,,X,
USW00014739,20130326,WDF5,300,,,X,
USW00014739,20130326,WSF2,80,,,X,
USW00014739,20130326,WSF5,103,,,X,
USW00014739,20130326,WT01,1,,,W,
USW00014739,20130326,WT13,1,,,X,
USW00014739,20130326,WT16,1,,,X,
USW00014739,20130326,WT18,1,,,X,
USW00014739,20130327,TMAX,128,,,X,2400
USW00014739,20130327,TMIN,22,,,X,2400
USW00014739,20130327,PRCP,0,,,X,2400
USW00014739,20130327,SNOW,0,,,X,
USW00014739,20130327,AWND,54,,,X,
USW00014739,20130327,WDF2,340,,,X,
USW00014739,20130327,WDF5,350,,,X,
USW00014739,20130327,WSF2,94,,,X,
USW00014739,20130327,WSF5,134,,,X,
USW00014739,20130328,TMAX,89,,,X,2400
USW00014739,20130328,TMIN,33,,,X,2400
USW00014739,20130328,PRCP,0,T,,X,2400
USW00014739,20130328,SNOW,0,,,X,
USW00014739,20130328,AWND,38,,,X,
USW00014739,20130328,WDF2,340,,,X,
USW00014739,20130328,WDF5,350,,,X,
USW00014739,20130328,WSF2,67,,,X,
USW00014739,20130328,WSF5,98,,,X,
USW00014739,20130328,WT16,1,,,X,
USW00014739,20130329,TMAX,133,,,X,2400
USW00014739,20130329,TMIN,44,,,X,2400
USW00014739,20130329,PRCP,3,,,X,2400
USW00014739,20130329,SNOW,0,,,X,
USW00014739,20130329,AWND,39,,,X,
USW00014739,20130329,WDF2,300,,,X,
USW00014739,20130329,WDF5,310,,,X,
USW00014739,20130329,WSF2,94,,,X,
USW00014739,20130329,WSF5,112,,,X,
USW00014739,20130329,WT16,1,,,X,
USW00014739,20130330,TMAX,122,,,X,2400
USW00014739,20130330,TMIN,44,,,X,2400
USW00014739,20130330,PRCP,0,,,X,2400
USW00014739,20130330,SNOW,0,,,X,
USW00014739,20130330,AWND,36,,,X,
USW00014739,20130330,WDF2,110,,,X,
USW00014739,20130330,WDF5,300,,,X,
USW00014739,20130330,WSF2,80,,,X,
USW00014739,20130330,WSF5,98,,,X,
USW00014739,20130331,TMAX,150,,,X,2400
USW00014739,20130331,TMIN,11,,,X,2400
USW00014739,20130331,PRCP,8,,,X,2400
USW00014739,20130331,SNOW,0,,,X,
USW00014739,20130331,AWND,44,,,X,
USW00014739,20130331,WDF2,200,,,X,
USW00014739,20130331,WDF5,210,,,X,
USW00014739,20130331,WSF2,116,,,X,
USW00014739,20130331,WSF5,156,,,X,
USW00014739,20130331,WT16,1,,,X,
USW00014739,20130401,TMAX,167,,,W,2400
USW00014739,20130401,TMIN,17,,,W,2400
USW00014739,20130401,PRCP,30,,,W,2400
USW00014739,20130401,SNOW,0,,,W,
USW00014739,20130401,AWND,65,,,W,
USW00014739,20130401,WDF2,270,,,W,
USW00014739,20130401,WDF5,270,,,W,
USW00014739,20130401,WSF2,125,,,W,
USW00014739,20130401,WSF5,170,,,W,
USW00014739,20130401,WT01,1,,,W,
USW00014739,20130402,TMAX,56,,,W,2400
USW00014739,20130402,TMIN,-5,,,W,2400
USW00014739,20130402,PRCP,0,T,,W,2400
USW00014739,20130402,SNOW,0,T,,W,
USW00014739,20130402,AWND,76,,,W,
USW00014739,20130402,WDF2,260,,,W,
USW00014739,20130402,WDF5,270,,,W,
USW00014739,20130402,WSF2,134,,,W,
USW00014739,20130402,WSF5,179,,,W,
USW00014739,20130403,TMAX,83,,,W,2400
USW00014739,20130403,TMIN,-5,,,W,2400
USW00014739,20130403,PRCP,0,,,W,2400
USW00014739,20130403,SNOW,0,,,W,
USW00014739,20130403,AWND,85,,,W,
USW00014739,20130403,WDF2,270,,,W,
USW00014739,20130403,WDF5,270,,,W,
USW00014739,20130403,WSF2,125,,,W,
USW00014739,20130403,WSF5,170,,,W,
USW00014739,20130404,TMAX,133,,,W,2400
USW00014739,20130404,TMIN,0,,,W,2400
USW00014739,20130404,PRCP,0,,,W,2400
USW00014739,20130404,SNOW,0,,,W,
USW00014739,20130404,AWND,61,,,W,
USW00014739,20130404,WDF2,220,,,W,
USW00014739,20130404,WDF5,250,,,W,
USW00014739,20130404,WSF2,98,,,W,
USW00014739,20130404,WSF5,130,,,W,
USW00014739,20130405,TMAX,139,,,W,2400
USW00014739,20130405,TMIN,33,,,W,2400
USW00014739,20130405,PRCP,0,,,W,2400
USW00014739,20130405,SNOW,0,,,W,
USW00014739,20130405,AWND,57,,,W,
USW00014739,20130405,WDF2,320,,,W,
USW00014739,20130405,WDF5,310,,,W,
USW00014739,20130405,WSF2,112,,,W,
USW00014739,20130405,WSF5,143,,,W,
USW00014739,20130406,TMAX,83,,,W,2400
USW00014739,20130406,TMIN,6,,,W,2400
USW00014739,20130406,PRCP,0,,,W,2400
USW00014739,20130406,SNOW,0,,,W,
USW00014739,20130406,AWND,54,,,W,
USW00014739,20130406,WDF2,320,,,W,
USW00014739,20130406,WDF5,330,,,W,
USW00014739,20130406,WSF2,107,,,W,
USW00014739,20130406,WSF5,170,,,W,
USW00014739,20130407,TMAX,122,,,W,2400
USW00014739,20130407,TMIN,0,,,W,2400
USW00014739,20130407,PRCP,0,,,W,2400
USW00014739,20130407,SNOW,0,,,W,
USW00014739,20130407,AWND,71,,,W,
USW00014739,20130407,WDF2,190,,,W,
USW00014739,20130407,WDF5,200,,,W,
USW00014739,20130407,WSF2,148,,,W,
USW00014739,20130407,WSF5,192,,,W,
USW00014739,20130408,TMAX,172,,,W,2400
USW00014739,20130408,TMIN,78,,,W,2400
USW00014739,20130408,PRCP,0,,,W,2400
USW00014739,20130408,SNOW,0,,,W,
USW00014739,20130408,AWND,44,,,W,
USW00014739,20130408,WDF2,230,,,W,
USW00014739,20130408,WDF5,220,,,W,
USW00014739,20130408,WSF2,89,,,W,
USW00014739,20130408,WSF5,107,,,W,
USW00014739,20130409,TMAX,228,,,W,2400
USW00014739,20130409,TMIN,72,,,W,2400
USW00014739,20130409,PRCP,15,,,W,2400
USW00014739,20130409,SNOW,0,,,W,
USW00014739,20130409,AWND,39,,,W,
USW00014739,20130409,WDF2,300,,,W,
USW00014739,20130409,WDF5,290,,,W,
USW00014739,20130409,WSF2,112,,,W,
USW00014739,20130409,WSF5,148,,,W,
USW00014739,20130410,TMAX,122,,,W,2400
USW00014739,20130410,TMIN,72,,,W,2400
USW00014739,20130410,PRCP,48,,,W,2400
USW00014739,20130410,SNOW,0,,,W,
USW00014739,20130410,AWND,27,,,W,
USW00014739,20130410,WDF2,100,,,W,
USW00014739,20130410,WDF5,110,,,W,
USW00014739,20130410,WSF2,81,,,W,
USW00014739,20130410,WSF5,94,,,W,
USW00014739,20130410,WT01,1,,,W,
USW00014739,20130411,TMAX,94,,,W,2400
USW00014739,20130411,TMIN,56,,,W,2400
USW00014739,20130411,PRCP,10,,,W,2400
USW00014739,20130411,SNOW,0,,,W,
USW00014739,20130411,AWND,31,,,W,
USW00014739,20130411,WDF2,50,,,W,
USW00014739,20130411,WDF5,140,,,W,
USW00014739,20130411,WSF2,72,,,W,
USW00014739,20130411,WSF5,112,,,W,
USW00014739,20130412,TMAX,61,,,W,2400
USW00014739,20130412,TMIN,33,,,W,2400
USW00014739,20130412,PRCP,89,,,W,2400
USW00014739,20130412,SNOW,0,,,W,
USW00014739,20130412,AWND,85,,,W,
USW00014739,20130412,WDF2,90,,,W,
USW00014739,20130412,WDF5,120,,,W,
USW00014739,20130412,WSF2,134,,,W,
USW00014739,20130412,WSF5,161,,,W,
USW00014739,20130412,WT01,1,,,W,
USW00014739,20130413,TMAX,106,,,W,2400
USW00014739,20130413,TMIN,22,,,W,2400
USW00014739,20130413,PRCP,5,,,W,2400
USW00014739,20130413,SNOW,0,,,W,
USW00014739,20130413,AWND,40,,,W,
USW00014739,20130413,WDF2,40,,,W,
USW00014739,20130413,WDF5,30,,,W,
USW00014739,20130413,WSF2,103,,,W,
USW00014739,20130413,WSF5,125,,,W,
USW00014739,20130413,WT01,1,,,W,
USW00014739,20130414,TMAX,128,,,W,2400
USW00014739,20130414,TMIN,56,,,W,2400
USW00014739,20130414,PRCP,0,T,,W,2400
USW00014739,20130414,SNOW,0,,,W,
USW00014739,20130414,AWND,47,,,W,
USW00014739,20130414,WDF2,290,,,W,
USW00014739,20130414,WDF5,290,,,W,
USW00014739,20130414,WSF2,103,,,W,
USW00014739,20130414,WSF5,130,,,W,
USW00014739,20130415,TMAX,94,,,W,2400
USW00014739,20130415,TMIN,33,,,W,2400
USW00014739,20130415,PRCP,0,,,W,2400
USW00014739,20130415,SNOW,0,,,W,
USW00014739,20130415,AWND,47,,,W,
USW00014739,20130415,WDF2,110,,,W,
USW00014739,20130415,WDF5,110,,,W,
USW00014739,20130415,WSF2,89,,,W,
USW00014739,20130415,WSF5,103,,,W,
USW00014739,20130416,TMAX,178,,,W,2400
USW00014739,20130416,TMIN,39,,,W,2400
USW00014739,20130416,PRCP,0,T,,W,2400
USW00014739,20130416,SNOW,0,,,W,
USW00014739,20130416,AWND,67,,,W,
USW00014739,20130416,WDF2,210,,,W,
USW00014739,20130416,WDF5,220,,,W,
USW00014739,20130416,WSF2,134,,,W,
USW00014739,20130416,WSF5,161,,,W,
USW00014739,20130417,TMAX,189,,,W,2400
USW00014739,20130417,TMIN,83,,,W,2400
USW00014739,20130417,PRCP,0,T,,W,2400
USW00014739,20130417,SNOW,0,,,W,
USW00014739,20130417,AWND,43,,,W,
USW00014739,20130417,WDF2,250,,,W,
USW00014739,20130417,WDF5,260,,,W,
USW00014739,20130417,WSF2,89,,,W,
USW00014739,20130417,WSF5,116,,,W,
USW00014739,20130418,TMAX,172,,,W,2400
USW00014739,20130418,TMIN,72,,,W,2400
USW00014739,20130418,PRCP,0,,,W,2400
USW00014739,20130418,SNOW,0,,,W,
USW00014739,20130418,AWND,61,,,W,
USW00014739,20130418,WDF2,110,,,W,
USW00014739,20130418,WDF5,180,,,W,
USW00014739,20130418,WSF2,112,,,W,
USW00014739,20130418,WSF5,130,,,W,
USW00014739,20130419,TMAX,239,,,W,2400
USW00014739,20130419,TMIN,117,,,W,2400
USW00014739,20130419,PRCP,13,,,W,2400
USW00014739,20130419,SNOW,0,,,W,
USW00014739,20130419,AWND,80,,,W,
USW00014739,20130419,WDF2,200,,,W,
USW00014739,20130419,WDF5,200,,,W,
USW00014739,20130419,WSF2,134,,,W,
USW00014739,20130419,WSF5,183,,,W,
USW00014739,20130419,WT01,1,,,W,
USW00014739,20130420,TMAX,183,,,W,2400
USW00014739,20130420,TMIN,67,,,W,2400
USW00014739,20130420,PRCP,97,,,W,2400
USW00014739,20130420,SNOW,0,,,W,
USW00014739,20130420,AWND,67,,,W,
USW00014739,20130420,WDF2,300,,,W,
USW00014739,20130420,WDF5,210,,,W,
USW00014739,20130420,WSF2,107,,,W,
USW00014739,20130420,WSF5,143,,,W,
USW00014739,20130420,WT01,1,,,W,
USW00014739,20130421,TMAX,100,,,W,2400
USW00014739,20130421,TMIN,28,,,W,2400
USW00014739,20130421,PRCP,0,,,W,2400
USW00014739,20130421,SNOW,0,,,W,
USW00014739,20130421,AWND,48,,,W,
USW00014739,20130421,WDF2,290,,,W,
USW00014739,20130421,WDF5,300,,,W,
USW00014739,20130421,WSF2,103,,,W,
USW00014739,20130421,WSF5,139,,,W,
USW00014739,20130422,TMAX,94,,,W,2400
USW00014739,20130422,TMIN,22,,,W,2400
USW00014739,20130422,PRCP,0,,,W,2400
USW00014739,20130422,SNOW,0,,,W,
USW00014739,20130422,AWND,62,,,W,
USW00014739,20130422,WDF2,70,,,W,
USW00014739,20130422,WDF5,60,,,W,
USW00014739,20130422,WSF2,98,,,W,
USW00014739,20130422,WSF5,112,,,W,
USW00014739,20130423,TMAX,61,,,W,2400
USW00014739,20130423,TMIN,50,,,W,2400
USW00014739,20130423,PRCP,33,,,W,2400
USW00014739,20130423,SNOW,0,,,W,
USW00014739,20130423,AWND,76,,,W,
USW00014739,20130423,WDF2,40,,,W,
USW00014739,20130423,WDF5,10,,,W,
USW00014739,20130423,WSF2,103,,,W,
USW00014739,20130423,WSF5,125,,,W,
USW00014739,20130423,WT01,1,,,W,
USW00014739,20130424,TMAX,206,,,W,2400
USW00014739,20130424,TMIN,61,,,W,2400
USW00014739,20130424,PRCP,0,T,,W,2400
USW00014739,20130424,SNOW,0,,,W,
USW00014739,20130424,AWND,65,,,W,
USW00014739,20130424,WDF2,20,,,W,
USW00014739,20130424,WDF5,210,,,W,
USW00014739,20130424,WSF2,103,,,W,
USW00014739,20130424,WSF5,148,,,W,
USW00014739,20130424,WT01,1,,,W,
USW00014739,20130425,TMAX,189,,,W,2400
USW00014739,20130425,TMIN,89,,,W,2400
USW00014739,20130425,PRCP,8,,,W,2400
USW00014739,20130425,SNOW,0,,,W,
USW00014739,20130425,AWND,48,,,W,
USW00014739,20130425,WDF2,310,,,W,
USW00014739,20130425,WDF5,300,,,W,
USW00014739,20130425,WSF2,112,,,W,
USW00014739,20130425,WSF5,143,,,W,
USW00014739,20130425,WT01,1,,,W,
USW00014739,20130426,TMAX,111,,,W,2400
USW00014739,20130426,TMIN,67,,,W,2400
USW00014739,20130426,PRCP,0,,,W,2400
USW00014739,20130426,SNOW,0,,,W,
USW00014739,20130426,AWND,45,,,W,
USW00014739,20130426,WDF2,70,,,W,
USW00014739,20130426,WDF5,70,,,W,
USW00014739,20130426,WSF2,81,,,W,
USW00014739,20130426,WSF5,98,,,W,
USW00014739,20130427,TMAX,133,,,W,2400
USW00014739,20130427,TMIN,56,,,W,2400
USW00014739,20130427,PRCP,0,,,W,2400
USW00014739,20130427,SNOW,0,,,W,
USW00014739,20130427,AWND,33,,,W,
USW00014739,20130427,WDF2,120,,,W,
USW00014739,20130427,WDF5,120,,,W,
USW00014739,20130427,WSF2,76,,,W,
USW00014739,20130427,WSF5,94,,,W,
USW00014739,20130428,TMAX,172,,,W,2400
USW00014739,20130428,TMIN,67,,,W,2400
USW00014739,20130428,PRCP,0,,,W,2400
USW00014739,20130428,SNOW,0,,,W,
USW00014739,20130428,AWND,44,,,W,
USW00014739,20130428,WDF2,110,,,W,
USW00014739,20130428,WDF5,110,,,W,
USW00014739,20130428,WSF2,107,,,W,
USW00014739,20130428,WSF5,125,,,W,
USW00014739,20130429,TMAX,200,,,W,2400
USW00014739,20130429,TMIN,89,,,W,2400
USW00014739,20130429,PRCP,0,,,W,2400
USW00014739,20130429,SNOW,0,,,W,
USW00014739,20130429,AWND,43,,,W,
USW00014739,20130429,WDF2,120,,,W,
USW00014739,20130429,WDF5,180,,,W,
USW00014739,20130429,WSF2,89,,,W,
USW00014739,20130429,WSF5,112,,,W,
USW00014739,20130430,TMAX,161,,,W,2400
USW00014739,20130430,TMIN,83,,,W,2400
USW00014739,20130430,PRCP,0,,,W,2400
USW00014739,20130430,SNOW,0,,,W,
USW00014739,20130430,AWND,33,,,W,
USW00014739,20130430,WDF2,100,,,W,
USW00014739,20130430,WDF5,180,,,W,
USW00014739,20130430,WSF2,72,,,W,
USW00014739,20130430,WSF5,107,,,W,
USW00014739,20130501,TMAX,156,,,W,2400
USW00014739,20130501,TMIN,72,,,W,2400
USW00014739,20130501,PRCP,0,,,W,2400
USW00014739,20130501,SNOW,0,,,W,
USW00014739,20130501,AWND,28,,,W,
USW00014739,20130501,WDF2,110,,,W,
USW00014739,20130501,WDF5,120,,,W,
USW00014739,20130501,WSF2,67,,,W,
USW00014739,20130501,WSF5,76,,,W,
USW00014739,20130502,TMAX,211,,,W,2400
USW00014739,20130502,TMIN,83,,,W,2400
USW00014739,20130502,PRCP,0,T,,W,2400
USW00014739,20130502,SNOW,0,,,W,
USW00014739,20130502,AWND,40,,,W,
USW00014739,20130502,WDF2,70,,,W,
USW00014739,20130502,WDF5,70,,,W,
USW00014739,20130502,WSF2,112,,,W,
USW00014739,20130502,WSF5,130,,,W,
USW00014739,20130503,TMAX,117,,,W,2400
